  -54.878006,   -4.124387
  -41.138935,   -6.007162
  -44.122978,  -11.279263
  -64.493271,  -16.453371
  -83.613640,  -18.148495
  -91.153183,  -20.403387
  -84.577873,  -23.328150
  -68.122437,  -24.402174
  -48.241734,  -28.035105
  -31.269632,  -36.506432
  -20.466930,  -44.192268
  -13.376056,  -46.203018
   -7.502504,  -43.624561
    1.541535,  -39.736019
   19.477301,  -35.482731
   46.386776,  -32.012009
   76.382584,  -32.933617
  104.340485,  -37.017345
  126.507568,  -40.014576
  141.070816,  -40.245972
  153.232635,  -37.165585
  165.369812,  -32.400105
  172.836716,  -29.695425
  175.469330,  -29.583769
  171.138977,  -31.720518
  157.537170,  -35.139153
  139.477814,  -36.355972
  119.186188,  -35.581497
   94.336342,  -36.829723
   67.392036,  -40.672066
   45.108929,  -44.054371
   29.508411,  -45.846687
   16.815910,  -47.591278
    7.589138,  -48.058437
    4.561005,  -44.181053
    4.989161,  -37.217976
    4.357822,  -33.131577
    2.835435,  -34.757195
    2.472227,  -37.295536
    2.088300,  -36.083027
    1.011186,  -31.959126
    0.444369,  -29.107836
    0.970179,  -28.545263
    1.720618,  -28.118782
    1.913431,  -26.678041
    2.272854,  -23.988136
    1.907032,  -21.560156
   -1.118690,  -20.325684
   -8.474380,  -19.887518
  -18.960852,  -20.032970
  -29.024591,  -20.348328
  -36.016144,  -20.638109
  -36.698528,  -18.898846
  -32.323055,  -15.012539
  -27.987001,  -12.909922
  -23.887362,  -14.485825
  -18.285755,  -17.081873
  -13.575638,  -18.067326
  -11.623963,  -17.343573
  -10.903380,  -16.948572
   -9.308253,  -17.263441
   -6.871192,  -18.214209
   -4.789988,  -20.333729
   -4.439004,  -23.559628
   -6.098014,  -27.607809
   -8.616700,  -32.578968
  -10.178159,  -36.599117
  -10.567978,  -38.064873
  -10.871794,  -39.046940
  -12.435792,  -42.379276
  -17.521746,  -50.200951
  -25.289577,  -61.277985
  -30.940397,  -70.357262
  -33.525837,  -76.093246
  -35.180344,  -80.856117
  -36.262688,  -85.881294
  -36.645920,  -90.648643
  -38.020973,  -95.741257
  -39.688969, -101.169846
  -39.012520, -105.222717
  -38.120407, -108.704468
  -39.889839, -112.759277
  -42.221577, -116.808006
  -41.252911, -120.234726
  -38.274933, -123.952690
  -38.444176, -129.877060
  -44.319115, -138.890930
  -52.757927, -149.920700
  -58.276718, -159.699936
  -60.765846, -165.805237
  -61.139885, -167.859131
  -59.494015, -167.883881
  -58.407990, -168.996918
  -58.092453, -170.587677
  -55.458069, -169.970825
  -51.660141, -168.394928
  -50.385216, -168.840454
  -51.222752, -171.882278
  -51.896984, -175.677917
  -52.462231, -178.513687
  -53.073273, -179.222198
  -53.162777, -178.759399
  -52.735497, -178.627808
  -51.385109, -176.818924
  -49.335411, -172.463974
  -47.898815, -168.063354
  -47.667194, -165.904938
  -47.358803, -164.947418
  -46.501064, -161.800598
  -45.094967, -154.534134
  -42.719810, -145.973343
  -42.009468, -141.094559
  -42.989304, -139.497955
  -40.733757, -135.931992
  -34.210224, -128.495361
  -26.971157, -118.990379
  -22.079473, -108.892754
  -19.443008,  -97.951744
  -15.359836,  -85.926888
   -8.813344,  -75.678665
   -3.561037,  -69.351608
   -3.133470,  -63.754322
   -8.816067,  -56.122890
  -16.691011,  -47.790108
  -21.124062,  -43.348537
  -24.042372,  -51.025810
  -28.375437,  -72.567032
  -30.625175,  -97.732460
  -30.401817, -118.802116
  -30.970837, -135.202316
  -34.226513, -146.361511
  -43.225418, -154.465530
  -56.569420, -162.145599
  -67.626762, -168.586411
  -76.207054, -175.745865
  -87.324173, -184.844574
  -98.530190, -189.047455
 -105.589333, -184.680328
 -110.904678, -175.334778
 -117.141716, -164.456909
 -124.774635, -154.746964
 -135.082642, -148.914719
 -146.429123, -145.380051
 -156.727234, -138.829498
 -167.911606, -129.244217
 -175.201553, -120.147125
 -169.783981, -110.714394
 -156.238937,  -99.381699
 -147.399673,  -88.310188
 -147.152725,  -80.559738
 -148.355713,  -74.619080
 -145.412231,  -66.849602
 -142.140442,  -58.822338
 -142.608261,  -53.243664
 -140.532700,  -47.950378
 -130.664825,  -43.061211
 -117.676704,  -41.816467
 -103.705452,  -41.531181
  -87.263680,  -38.771851
  -71.019081,  -36.799271
  -53.154480,  -36.272228
  -32.586357,  -35.068138
  -16.351950,  -34.032417
   -6.609682,  -33.000301
    2.424312,  -29.361933
   15.836568,  -23.101061
   31.724596,  -17.410366
   47.207680,  -13.031558
   63.945972,   -8.645566
   81.621414,   -3.619165
   94.605072,    2.815952
   97.639984,   11.612560
   92.985863,   21.320290
   88.291954,   29.045412
   85.372299,   33.246647
   76.858055,   32.475933
   57.623562,   25.838993
   30.206112,   15.328771
   -2.271896,    3.002972
  -38.748947,  -11.137147
  -76.980934,  -26.967447
 -117.444992,  -43.578758
 -162.005447,  -58.105194
 -208.306610,  -68.373634
 -251.523773,  -76.377182
 -285.616272,  -80.575882
 -311.101715,  -78.518280
 -332.667511,  -72.507164
 -348.810577,  -66.219276
 -358.527313,  -63.794331
 -362.551758,  -66.924248
 -357.273895,  -72.491539
 -339.949890,  -74.845657
 -316.692047,  -73.418022
 -294.564667,  -71.922043
 -269.514038,  -69.848122
 -238.526672,  -63.605690
 -207.962830,  -50.675533
 -181.548340,  -33.858200
 -155.686508,  -21.009373
 -129.096741,  -15.669822
 -107.055283,  -14.157791
  -91.668480,  -10.958932
  -76.198654,   -2.595369
  -55.345585,   10.619766
  -28.318434,   25.713615
    3.470052,   39.242641
   33.997032,   48.876987
   58.616470,   55.269711
   80.833702,   62.333431
  102.362106,   72.414177
  117.890816,   84.716568
  124.546059,   97.333305
  124.609322,  106.071892
  123.813225,  107.680611
  128.709793,  103.503372
  141.119324,   98.777718
  154.208084,   96.890739
  160.665878,   96.454903
  160.525421,   95.796432
  155.147583,   95.300835
  148.633560,   97.696587
  142.701263,   99.420349
  134.594681,   94.275085
  130.686478,   89.316910
  135.434387,   91.334755
  140.932693,   95.181969
  143.493256,   97.765213
  147.999207,  100.659889
  151.817047,  101.061035
  150.386551,   97.586014
  147.853149,   94.265549
  148.962708,   93.323570
  150.803162,   92.390297
  146.887894,   91.022270
  137.554672,   90.120888
  128.288193,   87.201012
  125.920464,   83.610931
  134.502869,   82.722694
  145.273788,   81.800331
  147.906921,   79.199806
  144.128937,   76.389320
  140.298981,   72.580818
  136.859100,   67.732697
  130.795517,   63.465103
  122.423981,   60.873367
  112.640366,   58.596661
  101.678726,   53.000214
   92.227844,   43.915863
   88.129021,   36.151058
   90.098068,   32.029003
   89.425537,   27.360071
   80.733017,   21.350502
   72.030281,   17.152557
   71.583138,   15.693726
   79.483604,   16.273682
   90.434059,   18.406229
   98.115608,   21.817211
   99.911049,   25.012419
  100.335632,   26.465778
  103.262604,   26.591732
  105.722923,   26.691288
  104.318047,   26.705904
  102.655327,   28.792934
  107.593834,   35.541855
  117.661644,   43.302692
  122.402374,   47.512764
  118.021790,   50.959393
  108.280296,   57.143597
   95.155235,   62.940048
   81.422951,   65.894516
   72.853409,   68.729820
   75.057091,   75.794144
   85.025650,   85.787971
   90.625359,   91.773636
   85.859009,   92.335762
   77.634865,   93.496445
   73.434402,   98.668388
   75.669098,  105.342979
   82.053223,  108.014931
   85.996719,  104.945808
   85.702782,  101.768784
   86.911125,  102.812111
   91.726486,  105.370079
   95.997818,  106.304459
   99.286568,  107.708641
  106.152893,  113.431244
  113.485733,  122.279007
  115.338074,  130.764343
  113.679672,  136.812668
  112.135460,  139.922485
  109.961334,  139.705734
  107.681206,  139.002121
  105.440186,  139.059158
  104.406746,  136.841415
  112.478760,  132.220993
  131.252594,  126.666656
  145.443848,  120.636818
  146.411102,  114.290611
  149.123062,  107.976418
  159.448578,  102.027222
  167.594604,   95.948891
  177.885956,   88.982346
  198.706970,   81.881012
  227.145645,   76.758202
  257.029938,   75.508507
  280.036591,   76.863121
  297.413391,   80.748238
  319.367218,   88.289406
  342.771942,   92.402939
